"Kap1"	"Pol2ra"	"TCFL2"	"ZNF263"	"ELK4"	"CTCF_chr22"	"H3K4me3_chr22"
0.0131579	0	0.005	0.00520833	1.55	0.1375	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2375	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2375	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.25	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.1375	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.175	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.175	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.2	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.075	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.075	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.075	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	3.1	0.1125	0.00805555
0.0131579	0	0.005	0.00520833	1.55	0.075	0.00527778
0.0131579	0	0.005	0.00520833	1.55	0.0375	0.2525
0.0131579	0	0.005	0.00520833	3.1	0.05	0.0025
0.0131579	0	0.005	0.00520833	3.1	0.05	0.0025
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.05	0.005
0.0131579	0	0.005	0.00520833	3.1	0.0375	0.005
0.0131579	0	0.005	0.00520833	3.1	0.0375	0.005
0.0131579	0	0.005	0.00520833	1.55	0.05	0.005
0.0131579	0	0.005	0.00520833	1.55	0.025	0.005
0.0131579	0	0.005	0.00520833	3.1	0.025	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.075	0.005
0.0131579	0	0.005	0.00520833	3.1	0.0625	0.005
0.0131579	0	0.005	0.00520833	3.1	0.0625	0.005
0.0131579	0	0.005	0.00520833	1.55	0.075	0.005
0.0131579	0	0.005	0.00520833	1.175	0.075	0.005
0.0131579	0	0.005	0.00520833	2.35	0.05	0.005
0.0131579	0	0.005	0.00520833	2.35	0.075	0.005
0.0131579	0	0.005	0.00520833	2.35	0.125	0.005
0.0131579	0	0.005	0.00520833	2.35	0.125	0.005
0.0131579	0	0.005	0.00520833	2.35	0.125	0.005
0.0131579	0	0.005	0.00520833	2.35	0.125	0.005
0.00657895	0	0.005	0.00520833	2.35	0.125	0.005
0.0416667	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.1125	0.005
0.0833333	0	0.005	0.00520833	2.35	0.1125	0.005
0.0833333	0	0.005	0.00520833	1.175	0.125	0.005
0.0833333	0	0.005	0.00520833	1.025	0.125	0.005
0.0833333	0	0.005	0.00520833	2.05	0.075	0.005
0.0833333	0	0.005	0.00520833	2.05	0.0875	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.005
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0025
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0025
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.1375	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.1375	0.0079348
0.0833333	0	0.005	0.00520833	2.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	0	0.15	0.0079348
0.0833333	0	0.005	0.00520833	0	0.0875	0.0079348
0.0833333	0	0.005	0.00520833	0.05	0.0875	0.0079348
0.0416667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0	0.00520833	0.05	0.15	0.0079348
0.166667	0	0	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.166667	0	0.005	0.00520833	0.05	0.15	0.0079348
0.0833333	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00328947	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1375	0.0079348
0.00657895	0	0.005	0.00260417	0.05	0.15	0.0079348
0.00657895	0	0.005	0.125	0.05	0.15	0.0079348
0.00657895	0	0.005	0.25	0.025	0.0875	0.0079348
0.00657895	0	0.005	0.25	0.025	0.0875	0.0079348
0.00657895	0	0.005	0.25	0.05	0.15	0.0079348
0.00657895	0	0.005	0.25	0.05	0.15	0.0079348
0.00657895	0	0.005	0.25	0.05	0.15	0.0079348
0.00657895	0	0.005	0.25	0.05	0.15	0.0079348
0.00657895	0	0.005	0.125	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00260417	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.0875	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.0875	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.15	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.125	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.125	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.2	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1625	0.0079348
0.00657895	0	0.005	0.00520833	0.05	0.1625	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.1375	0.0079348
0.00657895	0	0.005	0.00520833	0.025	0.175	0.00521739
0.00657895	0	0.005	0.00520833	0.05	0.275	0.3358335
0.00657895	0	0.005	0.00520833	0.05	0.275	0.01153615
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.275	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.2375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.2375	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.175	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.225	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.3375	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.3375	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.225	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.2375	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0180723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0180723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.4	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.3625	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.3625	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.025	0.2375	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.025	0.2125	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0.158621	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.35	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.3125	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.3125	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.2125	0.0205723
0.00657895	0	0.005	0.00520833	0.025	0.2	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.325	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.325	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.325	0.0205723
0.00657895	0	0.005	0.00520833	0.05	0.325	0.01153615
0.00657895	0	0.005	0.00520833	0.05	0.325	0.04416665
0	0	0.005	0.00520833	0.05	0.325	0.0858335
0	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.2875	0.0858335
0.005	0	0.005	0.00520833	0.05	0.2875	0.0858335
0.005	0	0.005	0.00520833	0.05	0.2	0.0858335
0.005	0	0.005	0.00520833	0	0.2	0.0858335
0.005	0	0.005	0.00520833	0	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.0858335
0.005	0	0.005	0.00520833	0.05	0.325	0.04416665
0.005	0	0.005	0.00520833	0.05	0.325	0.0163889
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.2875	0.0302778
0.005	0	0.005	0.00520833	0.05	0.2875	0.0302778
0.005	0	0.005	0.00520833	0.05	0.2	0.0302778
0.005	0	0.005	0.00520833	0.05	0.2	0.0302778
0.005	0	0.005	0.00520833	0.025	0.325	0.0302778
0.005	0	0.005	0.00520833	0.025	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0.005	0.00520833	0.05	0.325	0.0302778
0.005	0	0	0.00520833	0.05	0.325	0.0302778
0.005	0	0	0.00520833	0.05	0.325	0.0302778
0.005	0	0.0232558	0.00520833	0.05	0.325	0.0302778
0.005	0	0.0232558	0.00520833	0.05	0.325	0.0302778
0.005	0	0.0232558	0.00520833	0.05	0.325	0.0302778
0.005	0	0.0232558	0.00520833	0.05	0.325	0.0302778
0.005	0	0.0232558	0.00520833	0.05	0.2875	0.0302778
0.005	0	0.0232558	0	0.05	0.2875	0.0302778
0.005	0	0.0232558	0	0.05	0.2	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.2	0.0302778
0.005	0	0.0232558	0.0196078	0.025	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.025	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.325	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.25	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.125	0.0302778
0.005	0	0.0232558	0.0196078	0.05	0.15	0.0302778
0.005	0	0.0232558	0.0196078	0.025	0.275	0.0302778
0.005	0	0.0232558	0.0196078	0.025	0.275	0.0163889
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0288158
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0232558	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0116279	0.0196078	0.05	0.275	0.0551315
0.005	0	0.00636943	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.275	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.1375	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.1	0.0551315
0.005	0	0.0127389	0.0196078	0.025	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.025	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0196078	0.05	0.2	0.0551315
0.005	0	0.0127389	0.00980392	0.05	0.2	0.0551315
0.005	0	0.0127389	0.00671141	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
0.005	0	0.0127389	0.0134228	0.05	0.2	0.0551315
